"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML"
"D90097_at",4.64385618977472,3.70043971814109,3.32192809488736,3.70043971814109,4.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,5.08746284125034,5.28540221886225,5.61470984411521,3.32192809488736,3.32192809488736,5.93073733756289,5.88264304936184,6.49185309632967,3.32192809488736,3.32192809488736,5.08746284125034,6.4093909361377,7.3037807481771,3.8073549220576,5.35755200461808,4.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,6.5077946401987,5.78135971352466,6.06608919045777,3.32192809488736,6.61470984411521,6.35755200461808,3.32192809488736,3.8073549220576,4.32192809488736,6.8073549220576,3.32192809488736,3.32192809488736,6.58496250072116,3.32192809488736,3.32192809488736,5.49185309632967,3.32192809488736,4.16992500144231,4,3.32192809488736,3.32192809488736,3.32192809488736,4.90689059560852,5.8073549220576,3.32192809488736,6.88264304936184,4.39231742277876,6.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,5.90689059560852,6.4262647547021,3.32192809488736,3.32192809488736,5.93073733756289,6.3037807481771,5.61470984411521,5.08746284125034,4.90689059560852,6.52356195605701,8.62570884306447,6.59991284218713
"D90224_at",3.32192809488736,5.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.84549005094437,5,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.35755200461808,3.32192809488736,3.32192809488736,5.39231742277876,6.84549005094437,7.06608919045777,9.26912667914942,10.0794847838268,3.32192809488736,3.32192809488736,3.32192809488736,7.68650052718322,6.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.4262647547021,8.25738784269265,3.32192809488736,6.49185309632967,8.53915881110803,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.93073733756289,8.5077946401987,4.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,5.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.4594316186373,3.32192809488736,6.37503943134692,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D90282_at",6.8073549220576,4.08746284125034,6.28540221886225,6.04439411935845,4.85798099512757,3.32192809488736,5.4262647547021,3.32192809488736,3.58496250072116,6.28540221886225,3.32192809488736,3.32192809488736,6.4262647547021,5.78135971352466,5.28540221886225,5.16992500144231,3.32192809488736,6,5.20945336562895,4.4594316186373,3.32192809488736,4.90689059560852,3.32192809488736,6.83289001416474,3.32192809488736,3.58496250072116,5.12928301694497,6.82017896241519,3.32192809488736,5.85798099512757,4.85798099512757,3.32192809488736,5.88264304936184,3.32192809488736,5.24792751344359,5.08746284125034,3.32192809488736,6.64385618977472,4.39231742277876,6.32192809488736,3.70043971814109,3.32192809488736,4.70043971814109,6.16992500144231,5.20945336562895,6.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,4.39231742277876,5.61470984411521,3.4594316186373,5.24792751344359,5.24792751344359,5.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.6724253419715,6.55458885167764,6.71424551766612,7.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.90689059560852,3.32192809488736,5.12928301694497,5.75488750216347,5.78135971352466
"D90359_at",5.20945336562895,3.32192809488736,6.06608919045777,3.32192809488736,6.70043971814109,6.65821148275179,4.70043971814109,3.32192809488736,5.85798099512757,3.32192809488736,3.32192809488736,6.37503943134692,7.83289001416474,3.32192809488736,3.58496250072116,3.32192809488736,8.6582114827518,4,6.16992500144231,7.22881869049588,3.32192809488736,6.97727992349992,3.32192809488736,7.02236781302845,7.19967234483636,4.64385618977472,8.4178525148859,3.32192809488736,3.32192809488736,6.79441586635011,6.2667865406949,6.88264304936184,3.32192809488736,3.32192809488736,6.6724253419715,3.32192809488736,3.32192809488736,7.81378119121704,3.32192809488736,3.32192809488736,8.11374216604919,4.64385618977472,6.4757334309664,7.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.74819284958946,3.32192809488736,3.32192809488736,3.32192809488736,8.31288295528435,6.55458885167764,3.32192809488736,6.8073549220576,3.32192809488736,7.09803208296053,3.32192809488736,4.95419631038687,4.70043971814109,7.52356195605701,3.32192809488736,3.32192809488736,7.29462074889163,3.90689059560852,6.22881869049588,3.32192809488736,3.32192809488736,6.94251450533924,7.04439411935845,7.08746284125034
"HG1019-HT1019_at",7.12928301694497,4.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.21431912080077,5.88264304936184,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.96578428466209,3.32192809488736,3.32192809488736,8.37937836707126,3.32192809488736,3.32192809488736,7.65821148275179,6.14974711950468,6.28540221886225,3.32192809488736,3.32192809488736,7.15987133677839,7.48381577726426,7.11894107272351,3.32192809488736,7.43462822763672,5.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4594316186373,3.32192809488736,3.32192809488736,9.21674585819531,3.32192809488736,3.32192809488736,3.32192809488736,8.93957921431469,7.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.14465824283188,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.45121111183233,3.32192809488736,3.32192809488736,8.87344411251538,3.32192809488736,6.71424551766612,7.74146698640115,6.62935662007961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.59991284218713
"HG1111-HT1111_at",3.32192809488736,6.74146698640115,7.56224242422107,7.64385618977472,3.32192809488736,7.14974711950468,8.04984854945056,5.12928301694497,6.02236781302845,7.35755200461808,6.2667865406949,5.64385618977472,6.93073733756289,7.8073549220576,3.32192809488736,3.32192809488736,7.38370429247405,7.08746284125034,6.64385618977472,6.4757334309664,3.32192809488736,6.44294349584873,5,3.32192809488736,3.32192809488736,3.32192809488736,7.11894107272351,6.4093909361377,6.4594316186373,3.32192809488736,5.88264304936184,6.6724253419715,6.70043971814109,4.52356195605701,7.8703647195834,7.25738784269265,8.04439411935845,8.04439411935845,3.32192809488736,7.11894107272351,7.70043971814109,6.64385618977472,7.59991284218713,7.3037807481771,5.58496250072116,6.5077946401987,3.32192809488736,3.32192809488736,6.76818432477693,6.97727992349992,3.58496250072116,3.32192809488736,6.44294349584873,3.32192809488736,5.7279204545632,7.29462074889163,5.52356195605701,3.32192809488736,6.59991284218713,8.18487534290828,6.85798099512757,7.13955135239879,7.2667865406949,5.78135971352466,7.34872815423108,6.32192809488736,7.8008998999203,3.32192809488736,3.32192809488736,7.05528243550119,7.68650052718322,7.53138146051631
"HG1139-HT4910_at",6.7279204545632,6.28540221886225,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,7.37503943134692,3.8073549220576,3.32192809488736,6.64385618977472,3.4594316186373,5.4262647547021,6.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,4.8073549220576,5.6724253419715,5.4262647547021,3.32192809488736,6.61470984411521,5.8073549220576,5.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.8073549220576,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,6.18982455888002,5.83289001416474,3.32192809488736,5.49185309632967,5.28540221886225,6,6.02236781302845,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,3.32192809488736,5,5.64385618977472,6.74146698640115,3.32192809488736,6.28540221886225,5.52356195605701,3.32192809488736,7.4262647547021,3.90689059560852,5.08746284125034,3.32192809488736,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,5.90689059560852,3.32192809488736,4.16992500144231,6.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231
"HG1733-HT1748_at",7.93073733756289,7.63662462054365,9.14720492494223,7.76818432477693,3.32192809488736,7,7.06608919045777,6.89481776330794,7.91288933622996,7.69348695749933,3.32192809488736,7.48381577726426,7.88874324889826,6.2667865406949,3.32192809488736,7.43462822763672,8.61102479730735,3.32192809488736,7.23840473932508,9.13955135239879,7.37503943134692,8.51963625284321,6.44294349584873,3.32192809488736,8.3037807481771,8.03342300153745,7.6724253419715,3.32192809488736,3.32192809488736,4.85798099512757,7.49185309632967,8.61102479730735,3.32192809488736,6.84549005094437,8.30833903013941,7.09803208296053,7.79441586635011,8.72109918870719,5.58496250072116,3.32192809488736,7.55458885167764,7.4757334309664,3.32192809488736,7.91886323727459,5.58496250072116,7.65105169117893,3.32192809488736,3.32192809488736,7.22881869049588,7.22881869049588,8.66888498426625,7.876516946565,5.24792751344359,8.2667865406949,6.04439411935845,7.16992500144231,6.52356195605701,7.83289001416474,3.32192809488736,7.85798099512757,8.30833903013941,8.4594316186373,6.97727992349992,5.49185309632967,3.32192809488736,6.58496250072116,7.93073733756289,5.95419631038687,3.32192809488736,3.32192809488736,6.22881869049588,7.49185309632967
"HG180-HT180_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.52356195605701,6.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.52356195605701,8.30833903013941,3.32192809488736,7.59245703726808,3.32192809488736,3.32192809488736,8.2807707701306,5.12928301694497,6.64385618977472,6.16992500144231,7.36632221424582,3.32192809488736,7.86418614465428,8.07681559705083,6.32192809488736,7.43462822763672,7.06608919045777,3.32192809488736,7.02236781302845,8.02790599656988,3.32192809488736,3.32192809488736,7.10852445677817,7.66533591718518,7.62205181945638,3.32192809488736,3.32192809488736,5.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.4262647547021,7.29462074889163,8.14974711950468,7.09803208296053,5.70043971814109,4.64385618977472,6.4594316186373,3.32192809488736,7.83289001416474,7.59245703726808,6.5077946401987,5.24792751344359,4.52356195605701,9.35535109642481,4.95419631038687,3.32192809488736,3.32192809488736,4.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736
"HG2314-HT2410_at",3.32192809488736,3.32192809488736,8.51569983828404,6.20945336562895,4.70043971814109,6.7279204545632,8.58120058192496,6.14974711950468,8.54303182025524,3.32192809488736,6.97727992349992,7.04439411935845,3.32192809488736,5.6724253419715,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.22881869049588,3.32192809488736,3.32192809488736,6.89481776330794,3.32192809488736,7.04439411935845,3.32192809488736,7.96578428466209,8.84862294042934,7.11894107272351,7.95419631038687,8.5077946401987,6.04439411935845,5.58496250072116,7.10852445677817,5.93073733756289,3.32192809488736,9.62388149001346,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.78135971352466,3.32192809488736,7.22881869049588,4.58496250072116,3.32192809488736,3.32192809488736,6.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.06608919045777,5.85798099512757,7.06608919045777,5.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.62935662007961,3.32192809488736,3.32192809488736
"HG2417-HT2513_at",3.32192809488736,6.08746284125034,3.32192809488736,5.93073733756289,3.32192809488736,3.32192809488736,3.32192809488736,7.11894107272351,3.32192809488736,5.39231742277876,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,3.70043971814109,4.4594316186373,3.32192809488736,6.16992500144231,7.3037807481771,3.32192809488736,3.32192809488736,6.89481776330794,3.32192809488736,6.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,7.83289001416474,6.56985560833095,3.32192809488736,6.02236781302845,4.75488750216347,5.93073733756289,3.32192809488736,6.94251450533924,7.31288295528436,4.08746284125034,7.14974711950468,6.4594316186373,7.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,4.32192809488736,4.95419631038687,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.52356195605701,3.32192809488736,3.32192809488736,5.12928301694497,3.32192809488736,3.32192809488736,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"HG25930-HT26386_at",3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,7.91886323727459,6.97727992349992,8.98013957763916,3.32192809488736,7.4594316186373,6.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,6.08746284125034,3.32192809488736,3.32192809488736,6.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.36632221424582,3.32192809488736,3.32192809488736,7.69348695749933,7.62205181945638,8.18487534290828,7.56224242422107,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.75488750216347,7.15987133677839,3.32192809488736,3.32192809488736,3.32192809488736,7.52356195605701,5.97727992349992,5.20945336562895,3.32192809488736,9.24792751344359,6.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,6.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,8.4262647547021,3.32192809488736
"HG2602-HT2698_at",5.28540221886225,3.32192809488736,8.17990909001493,7,6.37503943134692,7.16992500144231,6.95419631038687,9.30149619498255,8.16992500144231,3.32192809488736,3.32192809488736,7.05528243550119,3.32192809488736,3.32192809488736,6.53915881110803,7.44294349584873,3.32192809488736,6.56985560833095,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,5,5.93073733756289,6.7279204545632,3.32192809488736,9.64205169292798,7.8008998999203,8.22881869049588,4.24792751344359,8.40087943628218,6.8073549220576,6.59991284218713,6.12928301694497,5.58496250072116,7.18982455888002,6.52356195605701,8.35755200461808,3.32192809488736,7.34872815423108,3.32192809488736,6.8703647195834,3.32192809488736,5.75488750216347,6.02236781302845,4.95419631038687,3.70043971814109,3.70043971814109,8.19475685442225,7.05528243550119,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.59991284218713,7.70043971814109,5.64385618977472,6.55458885167764,8.4757334309664,6.90689059560852,8.62935662007961,7.21916852046216,3.32192809488736,6.56985560833095,5.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,8.48784003382305,6.64385618977472,3.32192809488736
"HG2663-HT2759_at",6.61470984411521,6.5077946401987,7.73470962022584,4.32192809488736,6.22881869049588,4.39231742277876,6.97727992349992,6.91886323727459,6.94251450533924,5.4594316186373,6.39231742277876,3.32192809488736,6.08746284125034,3.8073549220576,5.52356195605701,7.12928301694497,8.19967234483636,6.91886323727459,6.4262647547021,3.32192809488736,3.32192809488736,5.28540221886225,3.32192809488736,3.32192809488736,3.58496250072116,7.19967234483636,5.20945336562895,6.71424551766612,4.70043971814109,6.8703647195834,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,6.78135971352466,6.89481776330794,6.61470984411521,7.85174904141606,5.24792751344359,3.32192809488736,5.95419631038687,4.85798099512757,7.12928301694497,7.96578428466209,3.32192809488736,6.3037807481771,7.08746284125034,8.53138146051631,4.90689059560852,3.32192809488736,5.95419631038687,3.32192809488736,5.16992500144231,6.22881869049588,3.32192809488736,6.3037807481771,7.21916852046216,6.4262647547021,3.32192809488736,5.90689059560852,7.86418614465428,5.64385618977472,7.6724253419715,5.12928301694497,6,3.32192809488736,7.21916852046216,6.16992500144231,3.32192809488736,7.28540221886225,4.16992500144231,3.32192809488736
