,BL,BL,BL,BL,BL,BL,BL,LCNEC,LCNEC,LCNEC,LCNEC,LCNEC,SCLC,SCLC,SCLC,SCLC
A_33_P3262351,4.98074319527145,5.70513355042628,6.39790062761305,5.19896391099828,4.92840388517821,6.02196731817715,5.55115324902932,4.19825512911361,3.45295229316865,3.44469467790354,3.72935790181206,3.68797982037017,3.74961024928447,3.61258349811905,4.23463224719005,3.89002913424349
A_23_P92928,8.6761771708771,8.4979139240705,8.03391223681654,8.51613703147615,8.0671327960974,7.86750267059217,8.34047432696573,3.43220823113766,3.74333460047916,3.66132876183639,4.10491643001566,3.33765610686569,4.15662061204238,3.77250489459731,3.44860107910616,3.79021603632997
A_23_P70643,7.95536342280213,7.27450123668467,7.1691178521366,7.79307950944817,7.56591667779377,7.58365227233202,7.85884018986763,2.78412884380874,3.45295229316865,3.30570914665532,3.57524677641582,3.15189264082668,3.48148732474532,3.61258349811905,3.43638952595473,3.35059743768708
A_33_P3400309,4.2794310587721,4.25602623029225,4.01798499178076,4.45208196517834,4.51456152911682,4.38677359469019,4.75559309505817,2.24274477255619,1.53442901151456,2.90942912128479,3.04670205029058,2.9739709189501,2.5806209240698,2.9967427568646,2.40455069776788,3.63815592156329
A_32_P85106,8.67666483236225,8.20944158705936,8.19274322694919,8.65859338350647,8.51279263343486,8.6862184680775,8.76652090296846,1.83593504005037,3.59029761451328,3.56385470120268,3.57524677641582,3.30570914665532,3.40693910779701,4.03458623735107,3.16703003743926,2.29865674457948
A_24_P737939,6.83266167546093,6.36545998364102,5.6054079077121,6.97079710683585,5.81251640991,7.16535382530978,6.6539300218388,4.43342409278531,5.23412605081025,4.70636247967796,4.2794310587721,4.02353999317577,4.13037150151589,4.29329384321123,4.28868769998058,4.11484243476752
A_23_P418431,6.49156386120076,5.96969061964684,6.56530331230028,6.70667846653753,4.99636426662951,6.28362241503016,6.61812055627916,5.04770014991565,2.78412884380874,3.6199362750124,4.46846656621397,3.44469467790354,3.71912410826974,3.93788185435102,4.23463224719005,3.63815592156329
A_23_P421054,11.8824689902307,10.9805730055196,10.7962785168582,11.7947258209314,11.2951666576436,11.7007569887595,11.4887411646631,5.54633759194961,3.81513562493137,3.37252847136225,4.13551093263699,4.41028739486127,4.04281576826876,6.81635277339865,5.51217025179222,3.89002913424349
A_24_P350303,5.99959324653441,5.44026982466266,5.65143085861501,6.11596872610303,5.16669369120651,5.2962539613638,5.81171398658914,4.08327366077295,3.45295229316865,3.83422663463585,3.57524677641582,3.98419817316741,3.40693910779701,3.73951961270258,4.04281576826876,2.80363178667903
A_33_P3370890,10.9544558546238,10.2633213881087,10.1103985901126,10.8269313213862,10.3663708042515,10.3491230251014,10.6727960973472,4.19825512911361,4.52439022554053,3.97275774678013,7.57315547702918,6.92867480119611,6.67966599648081,7.34469056093279,7.28841124454062,7.92470538624497
A_23_P410224,6.63522958344556,5.54392372203998,5.55499423445524,6.80692119023705,6.07241580041324,6.63318718101981,6.41067535371804,5.04770014991565,4.0509986218043,4.75559309505817,3.24518506087963,4.5263479550615,4.04281576826876,3.77946548489964,4.34523372821238,3.43221895207197
A_33_P3270489,7.86330018412385,7.03974935186276,6.66063001646106,7.51111581738251,7.59931376425177,7.31979140032048,7.82524157889947,2.99108340573426,3.30570914665532,4.00681040675592,3.48551807246652,3.44469467790354,3.12113286511165,3.73951961270258,2.40455069776788,3.19191134128672
A_33_P3412087,10.5052664301106,9.60376672903974,9.41886870511413,10.2821806903974,10.5218893996598,10.4236550688116,10.4929617003977,2.99108340573426,4.39750921774919,4.13037150151589,3.64177240142578,3.44469467790354,2.77756882233779,3.19191134128672,4.23463224719005,3.63815592156329
A_23_P168541,6.97886153676677,7.20592232519881,7.07862540043357,7.16346812281498,7.1345619413739,7.10768220377856,7.10211437705748,5.80769516171346,6.45091361199048,6.53572380048288,6.68186326925504,6.56625513938025,6.33618443812999,6.22002920176858,6.35337990352129,6.80832980784641
A_33_P3405349,4.93873078395514,4.90752564474083,5.55499423445524,4.74386274888909,4.99636426662951,5.84386035025377,6.04945561213503,6.38285239103364,6.37743975329208,5.78906299551047,6.53450845828759,6.78480767572774,6.81314893916451,8.13993861994723,6.12633192310115,7.24834942468955
A_24_P389285,8.14225429855906,7.59675411142029,8.40386719396306,8.4556383665437,7.78390322600928,8.48952470588952,8.58254455647771,5.44906883905102,4.97502060700391,4.70636247967796,5.264938272274,6.18668542640626,5.68336544924831,6.84408692351725,7.57019314719806,6.47341285291466
A_32_P3955,7.28927618301774,7.06892021266176,7.20592232519881,7.89224352091347,6.60914302510209,7.43812197378238,8.20356559433147,3.73951961270258,2.78412884380874,1.40999579183477,2.95665301370022,3.56766206349361,3.81833505519691,3.84367823182261,4.34523372821238,3.76958222841843
A_33_P3615922,7.92414864219681,7.54856249575221,7.52892353741927,7.36096300753831,7.85631321119042,7.8253409699238,7.85261195450174,3.48551807246652,3.71912410826974,4.31384141256803,4.00119048790744,2.66122860151306,3.6453798383309,4.57822675048604,4.45414024542948,3.95542518477901
A_33_P3272165,5.87030512104699,6.06030593812057,5.75356999756501,5.3667840958811,5.57971443245128,5.81171398658914,5.52299600696935,6.0164062463076,6.29944997482874,6.28391174417773,6.14365276500713,6.41912942457537,6.71700060900756,7.17755117735565,7.16849119591169,6.48503564248436
A_33_P3387050,6.3378575015195,6.45091361199048,6.79133493850011,6.21214534641889,6.27724244932705,5.87645760164459,6.24342552151243,6.64764849540677,7.54844208397864,7.95372769802858,7.5266025882084,7.43265220394363,7.5909197736078,7.83000464111391,6.7251202494218,8.01531445544038
A_33_P3539223,4.66164035520192,4.9431340687937,4.68373621950309,3.44882939358621,3.99554859141309,4.75392315947826,4.52439022554053,4.96350687936061,5.60772114629589,4.93136197830709,5.81251640991,4.94166779993777,5.55211445450965,5.37766893978126,5.57499332856842,5.77348761114137
A_23_P123732,8.96847893800667,8.62790760074168,8.29085522498367,9.26371117046374,8.57220066843821,8.92529352124602,8.8664747544805,6.43075659241577,6.69497274664085,7.60314266780253,5.82748807636968,6.97207175353017,7.19308803152244,7.49725907376631,6.71777839283943,5.31610362076546
A_23_P422115,9.81780423593321,9.01231224715375,8.97955226232131,9.70964511059588,9.09600867594396,9.68545635496143,9.81011583399087,5.26259132456215,4.18096005430299,4.09651136629572,3.72935790181206,4.35187269472072,4.29559141171575,4.51850104655646,4.77712816867109,3.50946889186533
A_33_P3217649,8.83194280299298,7.65785939636459,7.6618721967656,8.24353441404874,7.38084594930437,8.4216602222802,8.50400242108179,4.83039266892759,4.18096005430299,4.2794310587721,4.20560430195989,4.58011281728243,4.45619559333345,5.03949851296131,4.26308763295795,4.65180992642492
A_24_P229638,8.22918272492273,7.51974009470623,7.4422755424376,8.51870511293178,7.93192357510477,8.4735056998222,8.34705695020141,4.68548935533724,4.69248067224551,4.95335643524273,4.13551093263699,2.9739709189501,3.48148732474532,4.12521369630184,4.54770944537787,5.01181800787198
A_33_P3288357,6.63522958344556,6.21942427856447,6.41912942457537,6.99909192527206,7.08577871495761,6.59405520177549,6.4011049295187,4.40178119783779,4.45824801723355,4.13037150151589,5.22932675216276,4.46846656621397,4.17847231675211,4.12521369630184,3.73951961270258,4.69248067224551
A_24_P255100,5.96536776770399,5.86528683861565,5.99111269490195,6.04673023190449,5.46088860739741,6.63318718101981,6.02057905853751,2.24274477255619,3.22603963665681,3.50946889186533,3.04670205029058,4.02353999317577,1.72697885949562,3.73951961270258,3.77288417582366,2.80363178667903
A_33_P3236676,5.26376527566403,5.2742880687579,3.9319863487189,5.34254437686246,5.01181800787198,5.42565931250813,4.78041291009748,2.99108340573426,3.81513562493137,4.45208196517834,3.86239766814142,3.56766206349361,3.81833505519691,3.73951961270258,3.8247127081822,3.57524677641582
A_33_P3354847,7.64586614668177,7.53634986883137,7.67097101177371,7.7881927559392,7.99972218898631,7.74071313895701,7.39564730499616,3.33727698856858,0.599714045020257,2.90942912128479,3.04670205029058,3.44469467790354,2.33482091529086,3.09498904499365,2.12450005891496,0.674094650348695
A_32_P180315,8.23906482851815,7.84723799830983,7.99654810517912,8.54507580138928,7.64474017108757,8.25627101152349,8.67225103543125,4.94020003933773,6.12310141345514,5.15661740446564,5.37875292094951,3.88698497604456,4.59883910034788,5.55403494637181,4.81925730339305,5.38091844296615
A_23_P217009,9.55988028894776,8.89816891728419,8.9612165823013,9.45297621676359,9.21541337700276,9.24766222390166,9.303240111934,4.8740940528357,5.04906256776861,5.1928139010075,5.05314211865033,5.56169145019085,6.21518269915689,5.72060567203318,5.75022349623596,5.67368243898098
A_24_P43876,3.88698497604456,4.122627862262,4.11484243476752,3.9319863487189,5.41829819265099,3.86549409528066,3.65256776337558,5.60309095408978,7.59115360069472,7.20805833034095,4.70981216076162,6.88318650536054,6.58984898543612,6.24461516580951,5.74182312314412,4.52439022554053
A_23_P216568,7.01591073447128,6.36545998364102,6.99414927690504,7.32963453550431,6.84173049112393,7.18190468151847,7.51222754544915,5.8489535865739,6.30801055675659,5.2584749566023,4.2794310587721,4.94166779993777,5.28473466566444,4.63739047422207,4.81925730339305,6.07442426497927
A_23_P157766,7.4421459242633,7.48379629980112,7.24508401219059,8.78462693977086,6.78889067439305,7.5653217198718,7.60673430864348,2.99108340573426,2.9739709189501,2.18475371273243,3.04670205029058,4.35187269472072,3.99554859141309,6.13019901020269,6.01675444201198,4.00681040675592
A_33_P3254073,5.81171398658914,5.52691259101015,5.08404122836739,5.32240440794131,5.62883069488892,5.52103372048605,5.99677193136454,3.623598658348,3.86239766814142,3.88393438093602,4.13551093263699,4.35187269472072,4.72693791053572,4.87869878144076,5.51217025179222,3.63815592156329
A_33_P3254082,8.76003613385369,8.3217763035824,7.85971388302736,8.42579583777078,8.40280192623215,8.41302262483836,8.85198543786487,4.03458623735107,3.81513562493137,4.13037150151589,4.97071372004253,6.45245884763212,5.60772114629589,6.5785720828675,7.31668392197858,5.33362797162004
A_23_P405873,9.21912484773339,8.79689364042667,8.58548165872615,9.04186639312285,8.92271657571649,8.66693659229822,8.82837678124956,5.52691259101015,6.59638670050636,6.30573269707105,6.33841475843433,7.72556280813366,8.55139857617321,8.48977555652962,7.60996883329147,6.05895410170324
A_23_P32135,8.79252827052504,8.7640341978654,8.97794374934071,8.37142581831209,8.08338336634369,8.95577908580871,9.00737095858131,5.04770014991565,7.51457171737078,4.13037150151589,4.00119048790744,3.68797982037017,4.29559141171575,5.25316516667969,5.02156671211684,5.43193908729139
A_24_P56363,4.54963580615773,4.6589659653393,4.62465413651881,4.45208196517834,5.24367701570317,4.91352175088109,4.80239142560645,4.3385640693407,3.37687495405295,3.77946548489964,4.46846656621397,3.15189264082668,3.86239766814142,3.73951961270258,3.77288417582366,3.35059743768708
A_23_P501933,12.4140527841458,12.3276089778039,11.1054772939235,12.5949472403056,11.6275399071112,12.300535090428,12.1851650561192,6.45862329254504,4.74722402008307,4.20560430195989,3.72935790181206,5.99465231833094,5.15282057882004,5.03949851296131,5.59471897522136,4.33410043815127
A_24_P45379,6.30285196875828,6.22131124609428,6.98753396507898,6.24510294248056,7.11768289647704,6.52103429044304,6.62771639755482,8.62576592025564,8.23423590010788,7.15163313988364,8.22200950638611,7.9744935957102,9.2592934912407,7.81924843907325,8.07885138752794,9.32112708856186
A_32_P114574,8.16857858817423,8.19402452112462,8.22511561249737,8.30066542035316,7.75695460344195,8.26883339443597,8.20973827390633,9.91425971591156,9.88695170568223,10.1496368585639,9.67971494381366,10.0831483525116,9.58093115019772,9.03703087784056,9.45003684605241,9.90276550862804
A_23_P40049,2.19297909522605,3.23188131343795,3.9552378244208,2.98737401395467,2.9960960780212,3.47339188663219,2.87190426403013,5.07902473618276,4.48128467188867,4.82324989026091,5.63760382946347,4.56155683886839,3.50918762120038,3.86889859721044,5.14771688733925,4.41514112158852
A_24_P313186,11.4195815127569,11.1294804734662,10.9237524002765,11.6212602899499,11.2165276156568,11.4193415073719,11.1912450968232,8.96018716771481,8.17318497627384,9.90702718049207,9.01885930873522,9.66623194687598,10.5156247967662,9.16781039171893,8.97756681970417,9.61905180591132
A_23_P326170,13.1329388276736,13.0230143757351,12.6596198870397,12.8626152828963,12.9308981055409,13.1307655637693,13.0823335795079,12.0333481234081,12.3934009262954,12.1357377250874,10.3693367845541,12.5981261618006,11.8295468216132,11.4841322462315,12.2880720944515,12.218548856428
A_33_P3212782,10.9885165578358,11.0610847236903,10.773794007338,10.7592750393299,11.0232653744809,11.0947049885534,10.8935959625953,9.8019317506373,10.1948115802509,9.94473139695414,8.19820293510519,10.3130042617627,9.68378540673403,9.17136624593702,10.024681840201,10.1897250717234
A_23_P129188,11.0460778745634,10.2036700445806,10.105987165227,11.1508663032369,10.707100863431,11.2774040597922,11.1573947559835,7.08561276100241,8.72130458166331,6.9186481092328,8.22263231408367,7.25544840978878,7.62717423017824,9.94902521385213,7.39564730499616,7.64451487047591
A_23_P144458,8.24158035126723,8.08522753331896,8.30679430998776,7.99707760433723,8.62804765217895,8.02161732171634,8.16903147376679,6.99414927690504,5.32967593411142,7.91355878284829,7.99365424541824,6.33132157189019,4.49403604198063,6.67647872180766,6.79562777979078,7.06028240303507
A_23_P26759,3.80549454076251,4.01389108832916,3.44854721789278,4.01452065402828,3.08255497345951,3.95655540651209,3.60361245644493,4.33353902720089,5.45936663408819,4.24893009487384,5.33059199313201,4.87777822666155,3.96122587331456,4.96134954862864,4.04281576826876,4.23990770515977
A_23_P23924,8.43739273978895,9.18404916322683,9.10906716331703,8.98596231319127,9.21320319702778,9.13280885262845,9.15338235657021,6.93655240975492,6.75995397808838,6.49996225900175,5.04863106941027,7.18169694170686,5.51406517175793,7.79530147354852,6.85324728953119,5.85596576715206
A_24_P313993,7.59239187785371,7.26207663020762,6.82495620358908,7.48105565013011,8.27936375998811,7.73621575430992,7.09109139015941,2.61691408914522,3.82429140409085,3.82940987510874,3.59110649146379,4.15726630152267,3.9965568249721,3.54703541143218,3.71374971653638,3.71087298812979
A_23_P380379,6.50378731938651,5.72572639094909,5.65143085861501,6.11596872610303,6.16454411377836,6.09567568937156,6.33646341680024,3.09498904499365,4.00681040675592,3.6199362750124,4.00119048790744,3.68797982037017,2.05157159347428,4.37160823276413,3.86239766814142,3.57524677641582
A_32_P209208,9.83528177853979,8.45897336060172,9.14946314576185,9.58004786470403,9.54679938620368,9.21859522184937,9.70027295477434,3.99554859141309,5.49727570970663,4.98786465683785,4.65180992642492,3.68797982037017,5.15282057882004,4.45002074420097,5.52397615023877,5.408778369582
A_23_P133536,10.9729444061437,10.559837798249,10.2484250843144,11.045171413519,10.6304782422023,11.1546682687743,11.0223336237905,3.623598658348,4.00681040675592,3.6199362750124,3.86239766814142,4.02353999317577,4.04281576826876,3.48148732474532,4.23463224719005,3.76958222841843
A_23_P95231,6.88471340012961,5.96969061964684,6.16517248645121,6.83976385306366,6.63477596604836,6.74164506576191,6.86047505349583,4.19825512911361,4.00681040675592,2.80363178667903,3.72935790181206,3.50946889186533,3.12113286511165,3.48148732474532,4.50665007410386,3.35059743768708
A_33_P3378790,7.29445495240738,6.59218728611959,6.58984898543612,7.20102811948074,7.20164080394939,7.49920377187407,7.33453103317334,3.48551807246652,4.09914439377385,2.90942912128479,2.7239866238301,3.73951961270258,3.04670205029058,2.9967427568646,4.17598028201454,3.95542518477901
A_32_P170621,9.72293678467841,9.18141805206566,9.57494367353563,9.59708782148738,9.70543922327786,9.49394440612051,9.52881563469595,7.53804889269441,7.69684208197402,7.35050350920067,9.47980695239239,7.48316648596882,9.13950520174507,8.64503045642378,7.90772115876631,8.39538989465908
