"","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG"
"33447_at",6.70735913208088,5.64731450954714,6.19337751056436,3.43028527297778,4.56498780095989,7.48252564076792,7.46890909211059,7.03880927447109,7.29232163280204,6.3435854831614,5.72301239639237,4.60584986719498,7.69905184401685,6.67101024127845,3.32192809488736,6.66633053634962,4.268284666521,5.68201139080069,4.40871186102943,4.64443315240625,3.32192809488736,6.4526942640982,5.28540221886225,6.42425028608405,4.08915913191124,6.04832338653781,5.48992821940518,5.17831627170145
"33452_at",8.5480512380126,3.32192809488736,6.85686122831977,3.32192809488736,3.32192809488736,3.32192809488736,6.67919857056692,5.54194842533373,3.41278152533848,8.64331507766953,6.23687524536694,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.77663042305105,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.35226417325832,4.85549144310187,5.53574194107511,3.32192809488736,6.18447867118709,3.32192809488736
"33466_at",4.06177619758669,7.07820419046729,5.39609097039437,5.52387555132852,6.84674402324487,5.26341005875634,4.90592847817314,3.32192809488736,5.94321808742628,7.06781078378962,6.14628863717507,6.26115467261557,4.02236781302845,5.79467578798686,3.68929916053589,3.63807383718072,6.39780296186249,4.54101915313356,4.82629424549963,4.72683121703249,3.44228003525258,3.89141918684608,3.66562016406638,4.1906148602095,4.40803246613065,3.54966917072649,3.45811948117451,5.21023299009585
"33495_at",3.32192809488736,7.49385544924082,3.32192809488736,3.32192809488736,6.54951516004677,4.83390207666916,4.60762622084549,4.30961277245412,4.80271021929134,3.84197311892718,3.32192809488736,3.32192809488736,5.32660925100527,6.15583017155653,3.32192809488736,3.32192809488736,6.25889575507544,3.32192809488736,4.87921563716567,4.70708299177171,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.09254574154357
"33499_s_at",3.32192809488736,6.04417551263921,4.22032995487956,7.3743439890385,3.35049724708413,8.20569551907326,5.77267747042486,3.32192809488736,3.32192809488736,3.799087306074,4.55765515472542,3.79701297783614,4.33485426933163,7.1003469613581,5.76553474636298,6.62541662207078,3.66220549965362,4.60050764534579,4.32264926213102,4.82425869660337,4.62760683812965,4.52230689287139,3.32192809488736,3.39506279951758,3.34340782229781,4.2667865406949,3.46597446450407,4.6876206320849
"33580_r_at",6.3327079336406,6.27183649284068,4.89530262133331,5.48252564076792,5.661350569234,3.32192809488736,3.32192809488736,3.32192809488736,6.0241423458978,5.99140846676479,6.46890909211059,6.91898246334308,3.611172380044,3.73876783680019,3.32192809488736,3.32192809488736,5.15825622881134,4.45022149589718,5.43061981095978,5.30524096595448,3.32192809488736,5.18388345903223,3.32192809488736,3.32192809488736,3.32192809488736,4.81352468929781,3.32192809488736,5.79597469420667
"33605_at",3.32192809488736,6.17831627170145,4.8073549220576,6.30560578958543,5.42827641439251,6.34145210748113,5.61882595258744,3.32192809488736,6.42794133250948,8.71764215436865,6.5337190711399,6.19908336951041,3.32192809488736,5.59036248846375,3.94485844580754,4.82527683005487,6.5668151540109,6.31215688831337,3.32192809488736,5.28651155766423,3.32192809488736,3.32192809488736,3.32192809488736,6.44028782084042,6.82680268428583,3.32192809488736,6.11852584893567,6.26434876335117
"33606_g_at",5.44956137461324,6.0239206486187,5.73443866613717,7.33664044640873,5.74065777162389,6.33037912758063,6.172127436878,5.41074812818595,7.34704550428883,9.25705777666123,6.54039930563062,7.25635023792402,6.01256867350306,6.53325185192897,5.18982455888002,5.26940724085404,6.65019012349677,6.44592529857927,3.32192809488736,6.14016513459945,5.52512925120397,5.18586654531133,4.76818432477693,6.94004926238952,6.94274907082889,3.32192809488736,7.37295209791183,6.51633038682594
"33630_s_at",3.32192809488736,7.32355021453705,3.32192809488736,5.8923910259134,7.00180224263399,3.32192809488736,4.56498780095989,3.32192809488736,5.20241772157518,4.9481335778404,3.32192809488736,3.8073549220576,4.44228003525258,6.08151006812092,3.32192809488736,3.32192809488736,5.81018600769536,3.54720302475693,6.09381367340273,3.32192809488736,3.72683121703249,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.06953032516231
"33708_at",3.63226821549951,4.57773093149008,5.57863686247174,5.97361127551947,4.04701481951759,5.21179097625254,5.39403389536778,5.33735429849697,6.18745105402733,5.790772037862,4.13586316536868,5.97750890454014,5.69125497865014,3.32192809488736,3.32192809488736,3.32192809488736,3.40053792958373,5.63401235640212,3.57167680997093,4.89044669267991,5.39128655811118,5.08065766334523,3.32192809488736,4.24944534108584,5.09127669436522,5.56590176680667,5.06307144984268,4.65248649491816
"33712_at",5.67525138605026,9.98228060455828,4.96809075204526,6.09423606984577,9.57521777175806,6.50747752951693,5.7371459197762,5.66220549965362,6.13545278418517,6.88313201565728,4.65992455840238,5.88874324889826,6.86641348112345,8.3460261040547,5.51096191927738,4.75488750216347,8.21222885688546,5.58886451819015,5.81787903183014,5.39403389536778,5.80992886572143,4.834407841807,4.33771109212829,5.17232749165762,5.24906603385587,4.60584986719498,5.02236781302845,6.07788386443832
"33727_r_at",7.30012372456901,7.16510798514454,3.32192809488736,5.08448952493625,3.32192809488736,3.32192809488736,5.44658708530688,4.790772037862,6.43496176018725,7.86511461945253,6.4631973798335,6.95710204156229,3.32192809488736,6.24830712008724,6.02236781302845,3.8011586560937,5.45187047886432,3.32192809488736,3.32192809488736,3.32192809488736,7.03276207381379,4.4276061727819,5.08915913191124,3.32192809488736,5.21218021004443,5.72574115650395,4.0703893278914,5.41006969175638
"33753_at",3.32192809488736,6.53325185192897,5.20828313841252,5.91025296279928,5.43496176018725,5.42961596420174,5.56040926636212,4.39917109381982,5.44062004767917,3.32192809488736,5.55765515472542,5.23764019503539,6.68495896159385,4.96578428466209,3.35049724708413,5.51096191927738,4.49121175600309,4.12101540096137,5.27127625917593,4.43895814789755,3.32192809488736,5.16751850373522,3.97269265400426,4.70210340662939,3.66106547980695,3.32192809488736,3.32192809488736,4.70265754339091
"33764_at",3.98185265328974,9.50173768526152,3.77082904603249,6.83466065790173,8.03358818616915,3.32192809488736,6.83491342970104,4.2149019101607,8.27654319143299,7.44319221493233,3.32192809488736,8.35724407952472,6.18705508996806,7.82394038249205,5.23266075679027,4.37712374912949,6.95023510048569,7.93669682331273,6.47102483906676,5.01077983875324,7.69543711040537,3.674686619928,3.32192809488736,5.58886451819015,4.50016467949217,3.32192809488736,6.82870773545514,8.35102755219611
"33782_r_at",7.01457846492289,8.24088671380497,7.49089097889429,7.36457243229586,4.58976348698498,3.32192809488736,7.00292750206307,7.98555735370211,7.5663585326933,3.32192809488736,7.67419226814568,7.53356334821451,4.74953426766926,6.93369065495223,4.70597790168252,3.32192809488736,5.43596189543763,6.76301313164836,3.32192809488736,5.62293035092018,3.32192809488736,6.61647532878288,3.32192809488736,7.05614996110814,5.2137360959228,5.84899843040002,4.27947129564447,3.32192809488736
"33783_at",3.32192809488736,3.32192809488736,6.52199295640167,7.98253731439927,6.19100984858729,3.32192809488736,6.87085786436376,3.32192809488736,6.549823164967,7.94567792611409,6.99774402605963,7.26809748584725,7.35931031689044,4.72955277045397,3.32192809488736,3.32192809488736,6.66973546279798,3.77082904603249,3.32192809488736,7.23850027887949,3.32192809488736,6.18863829456139,4.91981677005279,3.86987140617771,4.65821148275179,4.33556900555675,5.79960542245267,6.02303351866553
"33802_at",3.77610398807316,3.32192809488736,7.11092694699347,5.11935617703968,3.32192809488736,9.26716121802226,6.31596466980603,7.99706654539873,7.84536459374695,3.32192809488736,6.11769504266975,3.32192809488736,6.32048467801769,4.71204544855369,3.32192809488736,6.63124982537139,3.32192809488736,7.84102962596249,3.32192809488736,3.32192809488736,3.32192809488736,5.50525580093216,4.96670731415032,4.36737106564853,5.23227701026829,5.00270252037982,4.98868468677217,3.32192809488736
"33804_at",3.32192809488736,9.29432207091383,5.42223300068305,5.33091687811462,7.49345520092618,5.78868571061353,4.95046841415012,5.12350066435096,4.63110428236588,3.9429835981871,4.84949893172018,3.57410150808939,4.19140472885276,6.4281088831793,3.32192809488736,5.14323013477689,7.25361115194717,3.32192809488736,3.32192809488736,4.19377174339668,3.32192809488736,4.91934008244201,4.45811948117451,4.49569516262407,3.64038956005495,3.32192809488736,4.71918344048179,3.83592407425437
"33813_at",7.10643207781693,5.7771566660045,7.12370757651207,6.58526303088387,5.25398926623079,7.95279947789994,7.91438513215544,7.75642288791052,7.27882111921072,4.97223312380739,6.4870360800319,5.66931028620247,6.90062533253607,6.99016070590942,5.03562390973072,6.46221595459776,3.87479696589867,6.04023491675437,5.05354581772798,5.25889575507544,4.17552460108987,6.05593312860741,5.71753934339116,4.41751500288509,4.74792441623844,4.71039319217052,6.42995065740377,4.68537955195908
"33825_at",8.148222340387,6.18090370917938,10.0505289055306,8.8296910271543,5.91671548146183,10.0209799389042,11.1555772224823,10.837943241891,8.8479655977291,7.41244282477561,9.13404120787067,8.01424369405681,10.5946045305255,8.7797193551434,5.96347412397489,8.61294219630467,6.40735275114004,9.77514933478427,5.61323695471633,7.83352263642478,4.69376571221778,9.11709760500868,8.77994911762666,10.12153351734,6.72669500449962,6.82997637345536,8.11337754000113,5.72601374886015
"33829_at",5.55458885167764,6.38939472432399,3.32192809488736,5.5033487351675,5.91169158187234,6.58616424593091,7.10433665981474,6.01077983875324,5.77003613859792,5.60792206726114,5.8011586560937,5.30779279612989,7.23179718352995,6.74510284645816,3.32192809488736,5.57712666130705,3.70708299177171,4.97452931248388,3.32192809488736,3.32192809488736,3.32192809488736,5.40429006444484,4.0232553523003,6.05939854397342,4.58135124716878,4.43162295971329,4.79960542245267,5.03254169727004
"33849_at",5.12928301694497,3.32192809488736,8.10087255247503,5.28355142317431,4.55274593674845,8.67891698667984,8.45844762743792,7.57674886387622,5.86096279785812,3.32192809488736,5.98390566262789,5.13381009110603,6.79246495997994,5.23266075679027,3.32192809488736,7.45335295377561,3.85099939471647,6.03188036558718,3.82578562746479,4.40394936423287,3.32192809488736,7.11800665108903,5.94930146832828,5.9143253300853,4.68537955195908,4.82222027162153,5.26416107128808,4.37920505996061
"33854_at",4.4262647547021,7.87467403163581,4.78764141448333,5.60050764534579,6.48848287444453,5.99344793233148,5.91910167955939,5.61588707391606,5.8008998999203,4.89336221076387,4.83642913116165,5.73606362787181,6.32246900411355,5.23266075679027,3.32192809488736,5.3019533951261,5.3387809438947,4.25474519762921,4.66789212523023,3.65764000520782,3.32192809488736,4.62527048937469,3.85897561429202,5.41751500288509,3.41683974191283,3.65420637794429,3.54720302475693,5.2149019101607
"33869_at",4.21723071622067,5.09761079662642,3.32192809488736,6.00943675560809,3.32192809488736,4.99819550315325,5.58406053442676,3.32192809488736,5.45450493755737,5.00090140274153,5.8860623383456,5.34518344718767,6.87332106291482,3.32192809488736,3.90689059560852,5.30451104180995,3.32192809488736,4.78502736223547,3.35755200461808,4.96716860753263,3.60407132366886,3.37712374912949,5.8285808102766,5.22419466397043,5.04832338653781,3.32192809488736,4.74738739965272,4.64327899631198
"33878_at",3.36457243229586,7.69543711040537,5.97154355395077,6.75007048586569,8.24536255269789,7.28095631383106,5.77267747042486,4.71424551766612,7.00236498205716,4.06522762277562,5.03650333373899,8.33360262826828,7.32750773458721,8.21149898197779,4.46597446450407,4.20241772157518,8.54608416296858,4.63575439127776,4.43028527297778,6.16992500144231,6.88971689161508,5.30414594120295,4.84599177066457,5.10852445677817,5.20867331962947,3.32192809488736,3.55336050333533,7.59312963980133
"33883_at",3.32192809488736,3.32192809488736,5.79337571126475,6.70956635383999,3.32192809488736,4.78031009904338,5.35085080548338,4.77346892790519,4.1554254317472,3.32192809488736,4.30961277245412,4.68985823631925,4.86492897228979,3.32192809488736,4.09592441999854,4.57288966842058,5.17112674665207,4.603477988254,6.84486265583082,3.32192809488736,3.32192809488736,3.79389588254888,4.33342373372519,4.67299099382775,5.61911951145322,4.42425028608405,5.31795521831244,4.68088692071969
"33890_at",3.39231742277876,6.89469652333637,7.57106999816771,3.32192809488736,4.76234881564413,4.03033607837096,6.81313985089045,5.4276061727819,7.68720069465189,6.38560359805024,5.36492255850577,4.91647664443772,5.40871186102943,5.23878685958712,3.32192809488736,6.16148463864166,5.69571548860997,6.18308946064076,4.46858331700683,4.03386345186628,3.47767732756531,6.869007701616,5.17672169288105,5.2253520607761,3.32192809488736,5.16791986555194,3.99909803370561,3.86690797814317
"33901_at",3.72246602447109,6.56955185108361,6.76513688956745,3.32192809488736,5.98800293750806,6.07146236255662,6.26566192452189,6.50747752951693,6.83743871485637,3.44360665147561,5.77399632511117,3.75274859140713,5.76738996206572,6.19160212846187,3.32192809488736,5.59245703726808,5.0746766862945,5.49825086752783,6.49217365961083,3.8972404255748,3.32192809488736,4.75808993420181,5.47638168756724,5.57198012018773,6.10160805850212,5.56102057782927,5.38370429247405,3.32192809488736
"33917_at",3.32192809488736,9.54621924406371,5.8444860877578,6.38474058729238,9.17222746773544,6.78319470337615,7.05961485629722,5.17831627170145,6.8522485895654,6.70791125418517,6.55382125653269,5.88630626345243,6.98344969074012,8.42467019907152,5.71424551766612,3.9136075118231,8.42341009326961,6.65892551149237,6.02635744696384,6.13401553005844,4.8171115727957,5.46695333712393,5.19652836093694,5.3743439890385,4.62293035092018,3.63575439127776,4.27947129564447,6.53977919169849
"33922_at",4.02680005934372,7.26819107921981,4.84247606299394,5.60050764534579,6.53060141451683,4.85996954822103,3.64846544302731,3.32192809488736,4.07980475463526,4.01077983875324,3.67016051412663,5.12101540096137,4.18269229751619,4.68481873755322,3.62058641045188,3.55090066464752,6.0518071070133,4.33842441478356,3.34624777408278,4.85399564717639,3.32192809488736,3.32192809488736,3.4905701304462,3.34482849699744,3.32192809488736,4.61588707391606,4.16751850373522,4.05658352836637
"33925_at",3.32192809488736,11.8180628416166,4.69655030107857,6.89905475619441,10.9467600973408,6.49585502688717,3.32192809488736,3.32192809488736,3.32192809488736,8.47957819174907,5.6724253419715,3.32192809488736,6.52042224852645,9.84348142543246,3.32192809488736,4.14159627838382,10.129669401371,3.32192809488736,7.69020754869617,5.24488705912353,3.32192809488736,3.32192809488736,3.78135971352466,6.55228483994351,5.09676785471469,3.32192809488736,3.32192809488736,7.10768786931437
"33936_at",3.32192809488736,4.98868468677217,4.60821785302146,5.60050764534579,5.15825622881134,5.51096191927738,6.07382023329167,4.63807383718072,5.54966917072649,4.43028527297778,4.80580834870147,3.32192809488736,5.23916887866545,4.96578428466209,3.32192809488736,4.81608765860021,5.1906148602095,5.11894107272351,3.32192809488736,4.7311832415722,3.32192809488736,4.56803210477128,3.32192809488736,4.95884267524324,3.32192809488736,3.32192809488736,3.48026512205446,3.86987140617771
"33942_s_at",6.53449743373817,10.7289408684034,7.20398416585599,8.78237579986052,10.5538212565327,8.05403445280154,7.40343816300828,6.71177020386319,8.0241423458978,8.56616823114828,6.9408714781892,8.11608399276377,8.21441626871103,9.67387438109765,7.28447711781042,6.5050969750344,9.4949555598934,7.59581691855585,8.93047124221793,6.86307118557015,7.12060077384517,6.40275627948341,6.36544758855011,7.16390121381454,7.48381577726426,6.30268461411838,7.36789520554199,7.66476725535641
