"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR"
"41785_at",8.24697805961472,8.60733031374961,5.78135971352466,7.51569983828404,6.94251450533924,6.98868468677217,7.85798099512757,7.88264304936184,3.32192809488736,6.02236781302845,9.37068740680722,8.62935662007961,8.43462822763673,3.32192809488736,8.01680828768655,8.04439411935845,3.32192809488736,8.13442632022093,6.24792751344359,8.01122725542325,8.40087943628218,3.32192809488736,8.23840473932508,8.27146302790437,8.92777796208234,8.55842071326866,8.94544383637791,7.96000193206808,3.32192809488736,8.79766152585376,8.78135971352466,8.74819284958946,8.8073549220576,8.83605035505807,8.82336724004623,8.79116288855502,9.06877827798541,8.64024493622235,8.2336196767597,8.85174904141606,8.56985560833095,3.32192809488736,8.72451385311995,8.70390357344466,8.4797802640291,8.37937836707126,8.45121111183233,8.52356195605701,8.49185309632967,8.48784003382305,8.86727873970966,8.90989308377004,6.83289001416474,8.40514146313634,9.12412131182919,7.48381577726426,7.76818432477693,8.44708322620965,9.11113567023471,7.88874324889826,8.8008998999203,7.65821148275179,8.39231742277876,5.39231742277876,7.38370429247405,7.52356195605701,7.7279204545632,6.08746284125034,8.29001884693262,8.04984854945056,7.82654848729092,8.32192809488736,7.52356195605701,8.11374216604919,8.61470984411521,8.31288295528435,8.58496250072116,8.50382573799575,8.7279204545632,8.26209484537018,8.66177809777199,8.64024493622235,8.63299519714296,8.68650052718322,8.64024493622235,8.55458885167764,8.4262647547021,8.49984588708321,8.88264304936184,8.64385618977473,8.92481250360578,7.65105169117893,8.56605403817109,8.4262647547021,8.56224242422107,8.51175265376738,8.56224242422107,8.65463602852797,8.85174904141606,8.52356195605701,8.66888498426625,8.77807712953536
"32149_at",10.3917806060132,8.69348695749933,9.67771964164101,11.2378074737231,10.2749604721406,10.8910241901495,8.82336724004623,10.604553229079,3.32192809488736,5.70043971814109,10.2033480029798,10.2679570844028,9.22641219278879,3.32192809488736,5.88264304936184,7.88874324889826,4.32192809488736,10.1150436501617,8.85486838326024,10.2348174311173,8.54303182025524,3.32192809488736,9.99717948093762,9.92035285541508,9.49385544924082,10.2057932493972,9.85798099512757,10.8742129348309,3.32192809488736,9.94104760634058,8.78135971352466,7.14974711950468,10.0741414627525,7,9.69696752623429,8.94836723158468,3.32192809488736,10.3575520046181,3.58496250072116,4.32192809488736,9.45738087907253,5.55458885167764,9.51372759595244,9.44708322620965,9.49385544924082,8.70735913208088,10.0498485494506,8.86418614465428,9.22641219278879,9.16490692667569,9.94544383637791,8.60733031374961,11.5196362528432,10.7448338374995,9.97154355395077,10.5488219084588,11.319672120947,9.57742882803575,9.09539702279256,8.9915218460757,9.97727992349992,10.2264121927888,7.23840473932508,9.48179943166575,6.97727992349992,10.4553272203046,9.50382573799575,7.07681559705083,11.1234747982441,10.4625022725973,8.4093909361377,10.6156296369681,9.91288933622996,9.05256805080415,9.32867492732795,6.94251450533924,9.89935692292311,5.28540221886225,10.1111356702347,9.80896417491926,9.25738784269265,9.75321674917896,5.35755200461808,6.79441586635011,8.5274770060604,9.02790599656988,9.86418614465428,9.37937836707126,4.52356195605701,9.54689445988764,6.89481776330794,3.4594316186373,10.3409627642517,9.25502856981873,7.88264304936184,10.0914353863236,9.09539702279256,7.78135971352466,8.30833903013941,8.876516946565,9.02513956227851,9.2667865406949
"32153_s_at",9.2881739681123,9.31741261376487,5.61470984411521,8.63662462054365,7.76155123244448,8.44294349584873,8.91886323727459,9.02513956227851,3.32192809488736,5.95419631038687,9.87344411251538,9.72451385311995,9.62021982550749,3.32192809488736,9.09803208296053,9.45532722030456,3.32192809488736,9.48784003382305,5.85798099512757,9.46964181723952,9.11374216604919,3.32192809488736,9.30606168942834,9.1006623390052,9.66355810421727,9.51963625284321,9.63843591399047,9.37286506011259,3.32192809488736,9.34429590791582,9.37503943134693,9.35314682549808,9.1006623390052,9.51569983828404,9.17990909001493,9.76155123244448,10.1176431013891,9.75822321472672,9.04984854945056,8.91587937883577,9.467605550083,3.32192809488736,9.46147944728616,9.36850646150769,9.32192809488736,9.35535109642481,9.35314682549808,9.31288295528435,9.42836017270429,9.36413465500805,9.72451385311995,9.03066713624694,8.72109918870719,9.34872815423108,9.80574387215162,8.2667865406949,9.08746284125034,9.06877827798541,9.68825030913318,9.13442632022093,9.25974326369078,8.90989308377004,8.80413102118332,7.2667865406949,8.91886323727459,9.2644426002266,9.19475685442225,6.22881869049588,8.71080643369935,9.08214904135387,9,9.17242750864548,8.51569983828404,8.99717948093762,9.42206476617281,9.26912667914942,9.2336196767597,9.14465824283188,9.27844945822048,8.94544383637791,9.48784003382305,8.92777796208234,9.63843591399047,9.64925617751731,8.9915218460757,9.12670447284319,9.06877827798541,9.19229281447077,9.08214904135387,8.47167521439204,9.21674585819531,5.85798099512757,9.44708322620965,9.33985000288462,9.01402047031493,8.90689059560852,8.83920378809694,9.43254190038826,9.51963625284321,9.5077946401987,9.44708322620965,8.95128471496697
"32162_r_at",7.88813438835287,3.32192809488736,7.85798099512757,7.90086680798075,7.91886323727459,7.49185309632967,8.78463484555752,7.2667865406949,8.59991284218713,8.62205181945638,6.98868468677217,7.65821148275179,7.07681559705083,8.54689445988764,8.79766152585376,9.40087943628218,8.72109918870719,8.59991284218713,8.65105169117893,6.62935662007961,6.35755200461808,9.58308276750293,8.08214904135387,6.68650052718322,5.70043971814109,5.93073733756289,6.37503943134692,6.32192809488736,7.66533591718518,5.12928301694497,6.12928301694497,5.64385618977472,6.16992500144231,6.37503943134692,6.4594316186373,6.4594316186373,7.34872815423108,6.4594316186373,6.88264304936184,6.89481776330794,6.8703647195834,9.31288295528435,5.78135971352466,6.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,4,3.32192809488736,3.32192809488736,6.52356195605701,5,6.2667865406949,6.6724253419715,5.16992500144231,6.24792751344359,7.14974711950468,4.08746284125034,6.28540221886225,6.91886323727459,5.4262647547021,7.4262647547021,6.79441586635011,8.07681559705083,7.25738784269265,7.29462074889163,6.76818432477693,8.70043971814109,7.32192809488736,7.34872815423108,7.40087943628218,6.39231742277876,7.04439411935845,6.85798099512757,5.70043971814109,6.74146698640115,6.02236781302845,4.08746284125034,5.58496250072116,6.82017896241519,8.62205181945638,3.32192809488736,6.58496250072116,6.37503943134692,4.16992500144231,6.75488750216347,6.62935662007961,3.8073549220576,4.08746284125034,6.22881869049588,4.90689059560852,9.37286506011259,5,3.90689059560852,5.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,4.75488750216347,3.32192809488736,3.90689059560852,3.4594316186373
"32166_at",6.34163000932991,7.62935662007961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.88264304936184,5.08746284125034,3.32192809488736,3.32192809488736,6.58496250072116,7.85798099512757,8.09275714091985,3.32192809488736,7.58496250072116,5.88264304936184,3.32192809488736,7.55458885167764,6.4093909361377,5.16992500144231,7.48381577726426,3.32192809488736,6.76818432477693,8.07681559705083,8.50382573799575,8.08746284125034,7.5077946401987,4.95419631038687,3.32192809488736,7.60733031374961,8.25266543245025,6.97727992349992,6.56985560833095,8.12412131182919,7.86418614465428,7.85798099512757,9.81858217748086,7.2667865406949,7.90086680798075,8.6724253419715,8.14974711950468,3.32192809488736,7.68650052718322,7.82654848729092,7.60733031374961,7.61470984411521,6.93073733756289,8.01680828768655,7.94836723158468,8.52356195605701,5.64385618977472,5.93073733756289,3.32192809488736,5.93073733756289,5.4594316186373,3.32192809488736,5.8073549220576,4.70043971814109,7.60733031374961,7.15987133677839,7.23840473932508,3.32192809488736,6.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,5.7279204545632,5.4262647547021,6.18982455888002,5.8073549220576,4.64385618977472,7.4093909361377,3.32192809488736,6.70043971814109,7.16992500144231,7.07681559705083,6.49185309632967,7.01122725542325,7.467605550083,7.17990909001493,8.7279204545632,7.27612440527424,6.59991284218713,8.23840473932508,6.96578428466209,7.09803208296053,6.4594316186373,7.32192809488736,7.88874324889826,7.05528243550119,5.88264304936184,8.29001884693262,5.32192809488736,5.24792751344359,8.13955135239879,6.94251450533924,6.98868468677217,6.74146698640115,8.3264294871223,6.49185309632967,7.62205181945638,7.37503943134692
"32200_at",10.1525383692453,9.34651373316563,7.5077946401987,9.37503943134693,8.49984588708321,8.4178525148859,9.93810932621924,8.93073733756289,4.64385618977472,6.53915881110803,8.5077946401987,9.31741261376487,8.98013957763916,4.90689059560852,8.01122725542325,8.81698362325538,3.32192809488736,9.86573327085176,8.04984854945056,9.12153351734003,8.59245703726808,3.32192809488736,9.7515440590891,8.7714894695006,9.16490692667569,10.3140167039014,9.00562454919388,10.2691266791494,3.32192809488736,9.29001884693262,7.52356195605701,8.26209484537018,9.88569637333939,7.53915881110803,9.35314682549808,8.83605035505807,4.8073549220576,10.2276159434142,3.32192809488736,5.4594316186373,9.07948478382682,3.32192809488736,9.90839262077375,9.10590850857116,9.51372759595244,9.5352753766208,9.90839262077375,8.61838550225861,9.13955135239879,9.29691620687929,8.84235034341381,9.39660478118186,8.40087943628218,10.2807707701306,7.09803208296053,7.56985560833095,10.3695973462787,8.60362634498619,9.12153351734003,8.68650052718322,8.61838550225861,7.97727992349992,8.48784003382305,7.59991284218713,6.24792751344359,9.08746284125034,8.54689445988764,6.74146698640115,10.4136279290242,9.70390357344466,7.92481250360578,9.82972273508606,7.21916852046216,9.10328780841202,9.22641219278879,9.18239435340453,9.4178525148859,8.4093909361377,9.85642552862553,8.99717948093762,10.0126245388651,9.43671154213721,8.3037807481771,5.78135971352466,9.96578428466209,8.48381577726426,9.31288295528435,9.03617361255349,6.90689059560852,9.79766152585376,6.4757334309664,4.58496250072116,9.62021982550749,8.55458885167764,7.18982455888002,10.211888294546,8.67948009950545,9.40726776424473,8.68299458368168,7.36632221424582,9.12670447284319,9.11894107272351
"32744_at",9.83605035505807,9.61102479730735,9.68123841177781,10.0874628412503,9.50977500432694,10.5196362528432,6.2667865406949,10.3815429511846,4.32192809488736,3.32192809488736,10.2562086885274,9.82495874052852,9.75321674917896,3.4594316186373,8.97154355395077,3.32192809488736,3.32192809488736,8.93663793900257,5.58496250072116,10.5622424242211,9.81698362325538,4,9.73978060977326,9.60362634498619,9.91288933622996,9.97010589061218,10.2526654324502,9.89178370321831,3.32192809488736,9.66355810421727,9.58120058192496,9.72962074355304,9.61286849729104,9.76155123244448,9.72109918870719,9.9901039638575,9.92332748541919,10.6229669447905,9.62935662007961,9.77313920671969,9.88417051910844,3.32192809488736,10.0457596613827,9.79603960882977,9.67771964164101,9.81698362325538,9.70908381255034,9.5980525001616,9.70908381255034,9.95274124718649,10.0084286220706,9.98013957763916,10.7270695580237,9.83289001416474,10.2191685204622,10.9592775057205,9.67948009950545,9.95564990752837,7.74146698640115,9.9915218460757,10.2842457498297,10.2644426002266,10.4062050054189,9.79116288855502,10.7431513941125,10.7168194613299,10.319672120947,6.75488750216347,9.59058704991503,9.92332748541919,10.753216749179,9.8008998999203,11.2986354067342,9.91438513215544,9.90689059560852,10.1484765821783,10.1535520317081,9.90538700501813,10.3208005488816,10.1799090900149,5.55458885167764,9.56795607541547,10.3564519702218,9.68299458368168,9.95855271543101,10.2455527062557,10.2691266791494,10.047123912114,10.6812384117778,10.1873520732005,10.7073591320809,3.32192809488736,10.496853777388,10.5420645422834,9.84549005094438,9.70563238736142,10.1459321458205,9.61470984411521,10.5555477716471,10.0525680508042,9.81538329581354,9.73301532168596
"32748_at",9.97985386716374,9.37937836707126,10.103287808412,10.5117526537674,10.2288186904959,10.6229669447905,6.93073733756289,10.3869402453243,3.32192809488736,5.16992500144231,10.3174126137649,9.93516504960369,9.5980525001616,4.16992500144231,9.17492568250068,7.31288295528436,3.32192809488736,9.55650605467193,5.35755200461808,10.2082343583398,9.64565843240871,3.32192809488736,9.92777796208234,9.90989308377004,9.5018371849023,9.79603960882977,10.2479275134436,10.1459321458205,3.32192809488736,9.75822321472672,9.74483383749955,9.54689445988764,9.62570884306447,10.0593444608244,9.51569983828404,9.94251450533924,10.0821490413539,10.4125698468052,9.64024493622235,9.57175264350355,9.54882190845875,3.32192809488736,9.60362634498619,9.55074678538324,9.19229281447077,9.36850646150769,9.2240016741981,9.05799172275918,9.34207466799914,9.35974956032233,10.0084286220706,9.88264304936184,10.9121408562957,10.0084286220706,10.0098286173681,10.7313190310251,10.0593444608244,9.57931593758001,8.5352753766208,10.0953970227926,10.2550285698187,9.91139198784346,10.2082343583398,10.1446582428319,10.4594316186373,10.7976615258538,10.2276159434142,5.6724253419715,9.90839262077375,10.12153351734,10.4199601778479,9.79766152585376,10.8618623400592,9.92925840863697,9.32192809488736,9.90839262077375,9.81538329581354,9.72280753116955,9.93663793900257,10.1510165388922,8.2045711442492,9.41996017784789,9.88264304936184,9.84705734609134,9.73978060977326,9.95274124718649,9.98726401207254,9.52943055414615,10.2691266791494,9.89330153086056,10.1811522568656,4.4594316186373,10.2240016741981,9.83130724380205,9.97871045910636,9.4093909361377,9.7262181593322,8.87344411251538,9.8703647195834,9.55266909751427,9.2240016741981,9.08214904135387
"32749_s_at",7.58270652678079,9.18239435340453,6.4093909361377,6.65821148275179,5.32192809488736,6.7279204545632,7,7.62205181945638,6.53915881110803,6.91886323727459,6.6724253419715,7.65105169117893,9.56033283421244,6.35755200461808,8.85798099512757,6.4262647547021,6.6724253419715,6.61470984411521,6.79441586635011,7.36632221424582,7.94836723158468,5.64385618977472,8.06608919045777,9.64024493622235,8.76818432477693,9.28540221886225,8.51569983828404,6.84549005094437,6.3037807481771,9.33315535031062,10.103287808412,8.02790599656988,7.23840473932508,9.9901039638575,9.29920801838728,9.73470962022584,8.60733031374961,7.43462822763672,9.44914864537544,10.3608470841797,9.85174904141606,5.4594316186373,8.97154355395077,9.55842071326866,9.67419226814568,9.56414948998573,8.43462822763673,9.2807707701306,9.5352753766208,9.92925840863697,7.23840473932508,6.6724253419715,5.16992500144231,7.08746284125034,7.05528243550119,5.16992500144231,8.1548181090521,7.09803208296053,6.3037807481771,7.31288295528436,7.73470962022584,5.97727992349992,8.16992500144231,4.39231742277876,5.83289001416474,6.16992500144231,7.10852445677817,8.19475685442225,7.67948009950545,6.5077946401987,5.88264304936184,9.64024493622235,5.64385618977472,8.03342300153745,8.79116288855502,8.86108690599539,7.65105169117893,7.8703647195834,8.08746284125034,8.24317398347295,6.2667865406949,8.49585502688717,6.84549005094437,10.2900188469326,7.64385618977472,8.4262647547021,7.43462822763672,8.27146302790437,8.83605035505807,9.00281501560705,6.55458885167764,3.32192809488736,6.7279204545632,6.59991284218713,9.48381577726426,8.39231742277876,8.52356195605701,7.70043971814109,9.62935662007961,7.02236781302845,8.96578428466209,7.56985560833095
"32755_at",10.0219515909625,9.34651373316563,7.27612440527424,10.2538474849874,10.6266216523584,10.6768386064742,10.8297227350861,10.6211361132746,3.32192809488736,9.48381577726426,10.5343028824546,11.062720767165,10.1395513523988,8.2240016741981,11.3674147512468,10.7448338374995,7.11894107272351,10.9068905956085,10.6492561775173,9.73131903102506,9.21916852046216,7.02236781302845,10.3431857154479,10.8772841335232,9.62935662007961,10.1369911120802,10.1984450414524,10.2632692003727,8.4093909361377,9.75655632252409,10.4817994316658,9.44086916761087,9.10590850857116,10.6339034093485,10.2714630279044,10.3465137331656,11.3094763538411,9.9469062744564,10.9693865213423,10.9076418036655,10.1586096882145,4.32192809488736,10.0821490413539,10.1586096882145,9.13442632022093,9.319672120947,9.24792751344359,9.13955135239879,9.57931593758001,9.54109661534952,9.27379559921426,8.35755200461808,8.42206476617281,10.270295326472,9.95419631038687,8.52356195605701,10.3498340914572,8.97441458980553,10.9549232920303,10.3869402453243,9.77807712953536,10.0361736125535,9.94251450533924,8.11374216604919,9.18487534290828,9.17741953798924,8.55458885167764,10.7573900093666,9.87958324961278,9.62570884306447,9.283088353024,10.1736771363034,7.75488750216347,9.15228484230658,9.2045711442492,9.30606168942834,9.11634396123747,9.16490692667569,9.80574387215162,10.7838167593202,11.6741922681457,9.17990909001493,9.06608919045777,11.1163439612375,9.03617361255349,9.74651432113846,8.86727873970966,9.44914864537544,10.1111356702347,10.6856248397264,9.33315535031062,10.7976615258538,9.71080643369935,9.18487534290828,9.96866679319521,9.1873520732005,9.26912667914942,8.64385618977473,9.84862294042934,7.59991284218713,9.21916852046216,8.51963625284321
"32766_at",7.09275714091985,7.39231742277876,3.32192809488736,6.58496250072116,5.78135971352466,6.82017896241519,6.64385618977472,6.6724253419715,3.32192809488736,4.16992500144231,7.4262647547021,6.4594316186373,7.15987133677839,3.32192809488736,6.89481776330794,5.90689059560852,6.3037807481771,5.61470984411521,3.32192809488736,7.39231742277876,7.12928301694497,7.01122725542325,6.68650052718322,6.83289001416474,7.49984588708321,7.07681559705083,7.29462074889163,6.71424551766612,5.75488750216347,7.14974711950468,6.91886323727459,7.04439411935845,7.27612440527424,7.01122725542325,7.22881869049588,7.27612440527424,7.14974711950468,7.23840473932508,6.85798099512757,7.08746284125034,7.11894107272351,3.32192809488736,7.01122725542325,7.17990909001493,7.23840473932508,7.3037807481771,7.23840473932508,7.15987133677839,7.33091687811462,7.39231742277876,7.08746284125034,7.27612440527424,7.11894107272351,6.70043971814109,7.73470962022584,6.59991284218713,6.53915881110803,7.85174904141606,8.06069593168755,7.3037807481771,7.31288295528436,7.16992500144231,6.96578428466209,3.32192809488736,6.28540221886225,6.44294349584873,6.24792751344359,5.78135971352466,6.4093909361377,5.55458885167764,6.94251450533924,6.64385618977472,7.20945336562895,6.62935662007961,6.8073549220576,7.21916852046216,7.11894107272351,6.91886323727459,7.17990909001493,6.8703647195834,6.39231742277876,7.15987133677839,7.03342300153745,6.64385618977472,7.05528243550119,6.90689059560852,6.78135971352466,6.98868468677217,6.83289001416474,6.6724253419715,7.4178525148859,3.32192809488736,7.51569983828404,7.59245703726808,6.90689059560852,7.02236781302845,7.21916852046216,7.25738784269265,7.49984588708321,7.3037807481771,7.53138146051631,7.4178525148859
