"","MD","MD","MD","MD","MD","MD","MD","MD","MD","MD","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Ncer","Ncer","Ncer","Ncer","PNET","PNET","PNET","PNET","PNET","PNET","PNET","PNET"
"M97675_at",7.07681559705083,10.5313814605163,9.99717948093762,10.4325419003883,10.5698556083309,10.1711767976518,8.98584193700334,3.32192809488736,7.10852445677817,11.4215389068483,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.37068740680722,6.68650052718322,6.98868468677217,3.32192809488736,3.32192809488736,12.5593770905267,3.32192809488736,3.32192809488736,4.08746284125034,6.97727992349992,9.2644426002266,5.7279204545632,6.32192809488736,7.84549005094437,5.78135971352466,6.98868468677217,10.4072677642447,8.52356195605701,3.32192809488736,7.77478705960117,3.32192809488736,8.58496250072116,3.32192809488736,6.39231742277876,5.08746284125034,6.85798099512757,3.32192809488736
"M97936_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.10852445677817,3.32192809488736,7.76818432477693,3.32192809488736,10.7380922596205,9.51569983828404,3.32192809488736,3.32192809488736,9.36194377373524,6.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.0126245388651,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"M98528_at",4.16992500144231,7.40087943628218,8.66177809777199,6.08746284125034,3.70043971814109,4.85798099512757,7.06608919045777,9.43254190038826,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.89481776330794,8.58120058192496,3.32192809488736,8.98299357469431,3.32192809488736,7.21916852046216,3.32192809488736,3.32192809488736,6.49185309632967,3.32192809488736,7.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.94251450533924,3.32192809488736,7.4093909361377,9.84862294042934,7.08746284125034,9.54303182025524,7.66533591718518,4.08746284125034,3.32192809488736,3.32192809488736,7.08746284125034,9.5372184005386,10.5294305541462,9.9957671508778,3.32192809488736
"M99487_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.7903484967519,3.32192809488736,4.70043971814109,3.32192809488736,3.32192809488736,6.20945336562895,5.24792751344359,4.90689059560852,3.32192809488736,5.16992500144231,8.58871463558226,4.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,8.40087943628218,3.32192809488736
"S42457_at",5.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.10328780841202,4.08746284125034,5.12928301694497,3.32192809488736,3.32192809488736,5.61470984411521,6.33985000288462,7.76818432477693,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.02236781302845,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.76818432477693,6.4594316186373,7.48381577726426,3.32192809488736,4.70043971814109,6.35755200461808,6.58496250072116,3.32192809488736,3.32192809488736,7.95419631038687,9.62021982550749,3.32192809488736
"S61953_at",7.63662462054365,4.64385618977472,7.23840473932508,7.8073549220576,3.32192809488736,3.32192809488736,5.70043971814109,8.19967234483636,3.32192809488736,8.99717948093762,8.12412131182919,3.32192809488736,3.32192809488736,7.51569983828404,8.08746284125034,4.16992500144231,3.32192809488736,7.31288295528436,8.10852445677817,7.98299357469431,8.60733031374961,8.84235034341381,3.32192809488736,8.63662462054365,7.71424551766612,3.32192809488736,7.93073733756289,7.4178525148859,7.76155123244448,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.31288295528436,3.32192809488736,6.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"S67156_at",4.08746284125034,8.69696752623429,6.33985000288462,7.28540221886225,7.06608919045777,7.52356195605701,5,4.08746284125034,4.90689059560852,4.4594316186373,3.32192809488736,10.3253054550897,8.6582114827518,7.01122725542325,6.82017896241519,7.14974711950468,7.92481250360578,3.32192809488736,6.02236781302845,7.93073733756289,3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,8.48784003382305,3.32192809488736,5.32192809488736,5.55458885167764,8.17990909001493,7.7279204545632,9.63481105017172,8.44708322620965,8.03342300153745,6.90689059560852,3.32192809488736,3.32192809488736,7.02236781302845,3.32192809488736,3.32192809488736,7.40087943628218,3.32192809488736
"S69115_at",7.45121111183233,3.32192809488736,6.18982455888002,7.39231742277876,3.32192809488736,7.45121111183233,3.32192809488736,3.32192809488736,7.28540221886225,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,8.62570884306447,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.55458885167764,7.51569983828404,8.44708322620965,3.32192809488736,5.85798099512757,8.4093909361377,3.32192809488736,6.5077946401987,3.32192809488736,7.82654848729092,6.96578428466209,6.84549005094437,3.32192809488736,8.36632221424582,3.32192809488736,3.32192809488736,10.0042204663182,3.32192809488736,7.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"S69965_at",3.32192809488736,9.88874324889826,8.90689059560852,8.45121111183233,3.32192809488736,5.6724253419715,3.32192809488736,9.283088353024,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.794009645021,3.32192809488736,12.0930873904442,11.6679985356725,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.1554507313121,3.32192809488736
"S71018_at",3.32192809488736,5.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.58496250072116,9.7176764230664,3.32192809488736,3.32192809488736,8.89481776330794,10.9886846867722,7.71424551766612,11.0341111460966,10.0728025345442,10.951284714967,9.31741261376487,7.38370429247405,8.6724253419715,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.72109918870718,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"S72370_at",3.32192809488736,3.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.2807707701306,3.58496250072116,3.32192809488736,3.32192809488736,9.55650605467193,9.59618975614441,9.50382573799575,4.4594316186373,9.03342300153745,5.16992500144231,3.32192809488736,9.5980525001616,7.51569983828404,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.52356195605701,3.32192809488736,8.34429590791582,9.36850646150769,8.21431912080077,8.37937836707126,3.32192809488736,7.48381577726426,6.24792751344359,3.32192809488736,7.59245703726808,3.32192809488736,3.32192809488736,3.32192809488736,7.56224242422107
"S73205_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,7.03342300153745,5.24792751344359,9.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.22881869049588,3.8073549220576,3.32192809488736,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.34872815423108,3.32192809488736,3.32192809488736,3.32192809488736,7.01122725542325,4.58496250072116,8.72451385311995,6.02236781302845,3.32192809488736,3.32192809488736,6.85798099512757,4.32192809488736
"S76067_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,8.93369065495223,3.32192809488736,3.32192809488736,3.32192809488736,7.83920378809694,6.65821148275179,3.32192809488736,5.61470984411521,3.32192809488736,4.75488750216347,3.32192809488736,7.60733031374961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.24792751344359,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,7.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,7.65105169117893,3.32192809488736,3.32192809488736,6.33985000288462,3.32192809488736,3.32192809488736,6.53915881110803,5.08746284125034
"S77094_at",3.32192809488736,3.32192809488736,3.32192809488736,8.37068740680722,7.88874324889826,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.17990909001493,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,8.8008998999203,3.32192809488736,3.32192809488736,8.87958324961278,3.32192809488736,6.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.40087943628218,3.32192809488736
"S77361_at",5.58496250072116,3.32192809488736,6.14974711950468,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497,3.32192809488736,5.97727992349992,7.07681559705083,7.24792751344359,7.62205181945638,7.467605550083,7.28540221886225,3.32192809488736,6.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.28540221886225,3.32192809488736,3.32192809488736,6.02236781302845,5.61470984411521,4.16992500144231,6.84549005094437,3.32192809488736,9.39874369193819,6.71424551766612,7.32192809488736,3.32192809488736,6.12928301694497,3.32192809488736,7.83289001416474,3.32192809488736,6.04439411935845,3.32192809488736,7.11894107272351
"S77583_at",3.58496250072116,3.32192809488736,3.32192809488736,4.85798099512757,7.20945336562895,6.2667865406949,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.24317398347295,6.64385618977472,8.07681559705083,7.38370429247405,3.32192809488736,3.32192809488736,3.32192809488736,8.08746284125034,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.4594316186373,7.02236781302845,8.24317398347295,3.32192809488736,6.71424551766612,7.71424551766612,3.32192809488736,3.32192809488736,3.32192809488736,6.93073733756289,7.62935662007961,3.32192809488736,5.52356195605701,7.06608919045777
"S78432_xpt1_at",6.20945336562895,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,9.868822554775,3.32192809488736,6.04439411935845,7.90086680798075,3.32192809488736,7.78790255939143,3.32192809488736,7,8.95128471496697,8.68299458368168,3.32192809488736,3.32192809488736,3.32192809488736,8.14465824283188,8.23840473932508,3.32192809488736,7.44294349584873,8.7515440590891,4.70043971814109,3.32192809488736,7.83289001416474,4.90689059560852,5.49185309632967,8.97441458980553,3.32192809488736,8.65463602852797,3.32192809488736,3.32192809488736,6.65821148275179,3.32192809488736,5,8.876516946565,3.32192809488736,3.32192809488736,3.32192809488736
"S78569_at",5.83289001416474,5.93073733756289,4.85798099512757,5.75488750216347,3.32192809488736,6.16992500144231,5.90689059560852,6.4594316186373,6.8703647195834,3.32192809488736,6.65821148275179,6.61470984411521,8.98013957763916,8.66888498426625,5.4594316186373,9.29001884693262,8.98299357469431,8.79766152585376,8.16490692667569,3.32192809488736,8.1548181090521,8.82336724004623,11.6234242898699,11.4863322527687,6.14974711950468,10.3420746679991,6.52356195605701,10.2957689344205,7.89481776330794,9.02513956227851,8.06069593168755,8.76155123244448,6.88264304936184,7.4093909361377,6.74146698640115,6.68650052718322,3.32192809488736,8.85486838326024,3.32192809488736,4.4594316186373,3.32192809488736,7.44294349584873
"S78723_rna2_at",3.32192809488736,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.7279204545632,3.32192809488736,7,4.75488750216347,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,6.8073549220576,3.32192809488736,7.72109918870718,7.43462822763672,3.32192809488736,3.32192809488736,3.32192809488736,5.12928301694497,3.32192809488736,6.56985560833095,4.70043971814109,4.90689059560852,3.32192809488736,3.32192809488736,6.84549005094437,8.76155123244448,4.24792751344359,3.32192809488736,5.12928301694497,3.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034
"S79281_at",3.32192809488736,3.32192809488736,5.78135971352466,4.4594316186373,6.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,3.32192809488736,7.02236781302845,3.32192809488736,6.65821148275179,3.32192809488736,5.88264304936184,4.85798099512757,6.94251450533924,6.53915881110803,6.95419631038687,5.8073549220576,3.32192809488736,4.24792751344359,7.19967234483636,3.32192809488736,3.32192809488736,3.32192809488736,6.84549005094437,3.32192809488736,3.32192809488736,4.64385618977472,3.32192809488736,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,8.30833903013941,6.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,6.10852445677817
"S79781_at",3.70043971814109,4.39231742277876,3.32192809488736,5,5.97727992349992,6.49185309632967,3.32192809488736,6.4093909361377,4.8073549220576,3.32192809488736,3.32192809488736,8.37937836707126,8.12412131182919,8.68999797141945,3.32192809488736,5.85798099512757,3.32192809488736,8.2807707701306,4.75488750216347,3.32192809488736,7.27612440527424,8.74819284958946,7.69348695749933,7.95419631038687,8.13442632022093,7.74819284958946,6.56985560833095,5.32192809488736,6.16992500144231,3.90689059560852,3.32192809488736,3.32192809488736,8.56224242422107,8.71424551766612,3.32192809488736,3.32192809488736,3.32192809488736,4.39231742277876,7.10852445677817,6.04439411935845,3.32192809488736,3.32192809488736
"S80335_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.10852445677817,3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.55458885167764,8.33985000288462,6.8073549220576,3.32192809488736,3.32192809488736,6.02236781302845,7.51569983828404,3.32192809488736,3.32192809488736,3.32192809488736,5.4262647547021,3.32192809488736,3.32192809488736,7.56985560833095,3.32192809488736,3.32192809488736,8.78463484555752,5.16992500144231,10.0512089409148,3.32192809488736,9.02790599656988,8.93073733756289,4.58496250072116,9.51175265376738,3.32192809488736,7.55458885167764,3.32192809488736,3.32192809488736,7.82654848729092
"S81294_at",3.32192809488736,8.37503943134693,6.75488750216347,3.32192809488736,7.20945336562895,4.16992500144231,7.56224242422107,3.32192809488736,3.32192809488736,4.90689059560852,3.32192809488736,9.14974711950468,9.07414146275251,8.51569983828404,3.32192809488736,3.32192809488736,3.32192809488736,7.88264304936184,8.56605403817109,8.68999797141945,3.32192809488736,3.32192809488736,7.02236781302845,5.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.5077946401987,6.58496250072116,8.51175265376738,9.8073549220576,3.32192809488736,3.32192809488736,8.78790255939143,3.32192809488736,3.32192809488736,8.54689445988764,9.08214904135387,9.25029841790633
